"id_prod","PUNTO DE VENTA","TIPO PRODUCTO","MARCA","MODELO","COLOR","TECNOLOGIA","MEMORIA INTERNA","MEMORIA RAM","TECNOLOGIA SIM","TIPO PROCESADOR","DETALLE TECNICO","DISPOSITIVO DESTINO","TIPO ACCESORIO","MATERIA","VOLTAJE","TIPO CONEXION","RUTA CAPTURA","d_extension_captura","v_peso_captura","d_dimension_captura"
"95","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","CIENEGUILLA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"59","LURIN","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","LURIN","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"43","CHOSICA","Equipo Celular","MOTOROLA","MOTO G06","AZUL","4G LTE","128 GB","4 GB","\N","MediaTek Helio G81 Ultra Octa-core","Android 15","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-840493607085_K-20260826082119.jpg","jpg","63589.0000","width: 782 x height: 803"
"62","CHOSICA","Equipo Celular","SAMSUNG","GALAXY A16","NEGRO","5G","128 GB","4 GB","\N","MediaTek Helio G99 Octa-core","Android 14","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-8806095814438_K-20260826110913.jpg","jpg","73568.0000","width: 690 x height: 877"
"62","CHOSICA","Equipo Celular","SAMSUNG","GALAXY A16","NEGRO","5G","128 GB","4 GB","\N","MediaTek Helio G99 Octa-core","Android 14","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-8806095814438_K-20260826110913.jpg","jpg","73568.0000","width: 690 x height: 877"
"62","CHOSICA","Equipo Celular","SAMSUNG","GALAXY A16","NEGRO","5G","128 GB","4 GB","\N","MediaTek Helio G99 Octa-core","Android 14","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-8806095814438_K-20260826110913.jpg","jpg","73568.0000","width: 690 x height: 877"
"13","LURIN","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","LURIN","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","LURIN","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","LURIN","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","LURIN","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","LURIN","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","LURIN","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"62","LURIN","Equipo Celular","SAMSUNG","GALAXY A16","NEGRO","5G","128 GB","4 GB","\N","MediaTek Helio G99 Octa-core","Android 14","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-8806095814438_K-20260826110913.jpg","jpg","73568.0000","width: 690 x height: 877"
"62","CIENEGUILLA","Equipo Celular","SAMSUNG","GALAXY A16","NEGRO","5G","128 GB","4 GB","\N","MediaTek Helio G99 Octa-core","Android 14","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-8806095814438_K-20260826110913.jpg","jpg","73568.0000","width: 690 x height: 877"
"62","CIENEGUILLA","Equipo Celular","SAMSUNG","GALAXY A16","NEGRO","5G","128 GB","4 GB","\N","MediaTek Helio G99 Octa-core","Android 14","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-8806095814438_K-20260826110913.jpg","jpg","73568.0000","width: 690 x height: 877"
"62","CIENEGUILLA","Equipo Celular","SAMSUNG","GALAXY A16","NEGRO","5G","128 GB","4 GB","\N","MediaTek Helio G99 Octa-core","Android 14","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-8806095814438_K-20260826110913.jpg","jpg","73568.0000","width: 690 x height: 877"
"43","CHOSICA","Equipo Celular","MOTOROLA","MOTO G06","AZUL","4G LTE","128 GB","4 GB","\N","MediaTek Helio G81 Ultra Octa-core","Android 15","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-840493607085_K-20260826082119.jpg","jpg","63589.0000","width: 782 x height: 803"
"43","CHOSICA","Equipo Celular","MOTOROLA","MOTO G06","AZUL","4G LTE","128 GB","4 GB","\N","MediaTek Helio G81 Ultra Octa-core","Android 15","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-840493607085_K-20260826082119.jpg","jpg","63589.0000","width: 782 x height: 803"
"43","CHOSICA","Equipo Celular","MOTOROLA","MOTO G06","AZUL","4G LTE","128 GB","4 GB","\N","MediaTek Helio G81 Ultra Octa-core","Android 15","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-840493607085_K-20260826082119.jpg","jpg","63589.0000","width: 782 x height: 803"
"59","CHOSICA","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","CHOSICA","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","CHOSICA","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","CHOSICA","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","CIENEGUILLA","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","CIENEGUILLA","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"13","CHOSICA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CHOSICA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CHOSICA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CHOSICA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CHOSICA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CHOSICA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CHOSICA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CHOSICA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CHOSICA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CHOSICA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","LURIN","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","LURIN","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CIENEGUILLA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CIENEGUILLA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"13","CIENEGUILLA","Accesorio","APPLE","USB-C 20W POWER ADAPTER","BLANCO","\N","\N","\N","\N","\N","INPUT: 100 a 240 VCA - OUTPUT: 9 VCC / 2,2 A","\N","Adaptador","Plastico","20W","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-195949537110_K-20260825193118.jpg","jpg","33403.0000","width: 755 x height: 864"
"59","LURIN","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","CIENEGUILLA","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"43","LURIN","Equipo Celular","MOTOROLA","MOTO G06","AZUL","4G LTE","128 GB","4 GB","\N","MediaTek Helio G81 Ultra Octa-core","Android 15","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-840493607085_K-20260826082119.jpg","jpg","63589.0000","width: 782 x height: 803"
"59","CHOSICA","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","CHOSICA","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","LURIN","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","LURIN","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","LURIN","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","LURIN","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","LURIN","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","LURIN","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"59","LURIN","Accesorio","SAMSUNG","DADO ADAPTADOR 25W","NEGRO","\N","\N","\N","\N","\N","25 W","\N","Adaptador","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7019667_K-20260826105552.jpg","jpg","23299.0000","width: 588 x height: 461"
"18","LURIN","Accesorio","HONOR","CHOICE EARBUDS X7 LITE MZT-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6975840260638_K-20260825220524.jpg","jpg","45916.0000","width: 876 x height: 913"
"30","CIENEGUILLA","Equipo Celular","HONOR","X8C","CIAN OCEANO","4G LTE","256 GB","8 GB + 8 GB","Dual SIM","Qualcomm Snapdragon 685 Octa-core","\N","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520872688_K-20260825225752.jpg","jpg","117549.0000","width: 746 x height: 887"
"28","LURIN","Equipo Celular","HONOR","X6C","BLANCO LUNAR ","4G","256 GB","6 GB","Dual SIM","MediaTek Helio G81 Ultra Octa-core","\N","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70065949_K-20260825224912.jpg","jpg","50270.0000","width: 660 x height: 798"
"28","CIENEGUILLA","Equipo Celular","HONOR","X6C","BLANCO LUNAR ","4G","256 GB","6 GB","Dual SIM","MediaTek Helio G81 Ultra Octa-core","\N","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70065949_K-20260825224912.jpg","jpg","50270.0000","width: 660 x height: 798"
"29","CHOSICA","Equipo Celular","HONOR","X6C","MEDIANOCHE","4G LTE","256 GB","6 GB","Dual SIM","MediaTek Helio G81 Ultra Octa-core","\N","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70065760_K-20260825225340.jpg","jpg","82614.0000","width: 709 x height: 855"
"103","LURIN","Equipo Celular","HONOR","X5C","NEGRO MEDIANOCHE","4G","256 GB","6 GB","Dual SIM","MediaTek Helio G81 Octa-core","\N","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520878567_K-20260827135318.jpg","jpg","44037.0000","width: 482 x height: 600"
"94","CIENEGUILLA","Equipo Celular","XIAOMI","REDMI NOTE 15 PRO+","NEGRO","5G","512 GB","12 GB","Dual SIM","Qualcomm Snapdragon 7s Octa-core","\N","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932554468033_K-20260826161146.jpg","jpg","103454.0000","width: 763 x height: 876"
"83","CIENEGUILLA","Equipo Celular","XIAOMI","REDMI 15C","AZUL","4G","256 GB","4 GB","Dual SIM","MediaTek Helio G81 Ultra Octa-core","\N","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932554456009_K-20260826145757.jpg","jpg","86993.0000","width: 662 x height: 862"
"83","CHOSICA","Equipo Celular","XIAOMI","REDMI 15C","AZUL","4G","256 GB","4 GB","Dual SIM","MediaTek Helio G81 Ultra Octa-core","\N","\N","\N","\N","\N","Tipo C","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932554456009_K-20260826145757.jpg","jpg","86993.0000","width: 662 x height: 862"
